CountryName,Year,Sex,Cause,NCD_Category,Total_Deaths,Age_Group,Deaths
Kuwait,2023,2,E148,Diabetes,6.0,Age Group 15,1.0
Kuwait,2023,1,I119,Hypertension,32.0,Age Group 15,1.0
Kuwait,2023,2,I119,Hypertension,36.0,Age Group 15,1.0
Kuwait,2023,1,I209,Heart Disease,1676.0,Age Group 15,52.0
Kuwait,2023,2,I209,Heart Disease,560.0,Age Group 15,6.0
Kuwait,2023,1,I219,Heart Disease,198.0,Age Group 15,8.0
Kuwait,2023,2,I219,Heart Disease,64.0,Age Group 15,2.0
Kuwait,2023,1,I249,Heart Disease,4.0,Age Group 15,1.0
Kuwait,2023,1,I251,Heart Disease,54.0,Age Group 15,1.0
Kuwait,2023,1,I259,Heart Disease,136.0,Age Group 15,7.0
Kuwait,2023,2,I259,Heart Disease,72.0,Age Group 15,1.0
Kuwait,2023,1,I619,Stroke,276.0,Age Group 15,19.0
Kuwait,2023,2,I619,Stroke,128.0,Age Group 15,5.0
Kuwait,2023,1,I629,Stroke,18.0,Age Group 15,1.0
Kuwait,2023,2,I629,Stroke,8.0,Age Group 15,1.0
Kuwait,2023,1,I639,Stroke,232.0,Age Group 15,5.0
Kuwait,2023,2,I639,Stroke,172.0,Age Group 15,1.0
Kuwait,2023,1,I64,Stroke,36.0,Age Group 15,2.0
Qatar,2017,1,C04,Cancer,2.0,Age Group 16,1.0
Qatar,2017,1,C18,Cancer,26.0,Age Group 16,3.0
Qatar,2017,1,C22,Cancer,44.0,Age Group 16,1.0
Qatar,2017,1,E10,Diabetes,10.0,Age Group 16,1.0
Qatar,2017,1,E11,Diabetes,68.0,Age Group 16,5.0
Qatar,2017,1,E14,Diabetes,92.0,Age Group 16,10.0
Qatar,2017,1,I10,Hypertension,58.0,Age Group 16,5.0
Qatar,2017,1,I11,Hypertension,10.0,Age Group 16,1.0
Qatar,2017,1,I13,Hypertension,10.0,Age Group 16,1.0
Qatar,2017,1,I21,Heart Disease,100.0,Age Group 16,2.0
Qatar,2017,1,I25,Heart Disease,230.0,Age Group 16,19.0
Qatar,2017,1,I61,Stroke,16.0,Age Group 16,1.0
Qatar,2017,1,I62,Stroke,6.0,Age Group 16,1.0
Qatar,2017,1,I63,Stroke,8.0,Age Group 16,1.0
Qatar,2017,1,I64,Stroke,20.0,Age Group 16,1.0
Qatar,2017,2,C18,Cancer,16.0,Age Group 16,3.0
Qatar,2017,2,C19,Cancer,2.0,Age Group 16,1.0
Qatar,2017,2,C20,Cancer,12.0,Age Group 16,2.0
Qatar,2017,2,C22,Cancer,16.0,Age Group 16,1.0
Qatar,2017,2,C25,Cancer,8.0,Age Group 16,1.0
Qatar,2017,2,E11,Diabetes,34.0,Age Group 16,2.0
Qatar,2017,2,E14,Diabetes,48.0,Age Group 16,2.0
Qatar,2017,2,I25,Heart Disease,32.0,Age Group 16,1.0
Qatar,2019,1,C16,Cancer,22.0,Age Group 16,2.0
Qatar,2019,1,C18,Cancer,20.0,Age Group 16,4.0
Qatar,2019,1,C22,Cancer,28.0,Age Group 16,2.0
Qatar,2019,1,C25,Cancer,28.0,Age Group 16,2.0
Qatar,2019,1,E11,Diabetes,94.0,Age Group 16,2.0
Qatar,2019,1,E14,Diabetes,32.0,Age Group 16,1.0
Qatar,2019,1,I11,Hypertension,26.0,Age Group 16,1.0
Qatar,2019,1,I13,Hypertension,68.0,Age Group 16,4.0
Qatar,2019,1,I15,Hypertension,6.0,Age Group 16,1.0
Qatar,2019,1,I21,Heart Disease,94.0,Age Group 16,13.0
Qatar,2019,1,I25,Heart Disease,166.0,Age Group 16,8.0
Qatar,2019,1,I60,Stroke,22.0,Age Group 16,2.0
Qatar,2019,1,I61,Stroke,22.0,Age Group 16,1.0
Qatar,2019,1,I64,Stroke,26.0,Age Group 16,2.0
Qatar,2019,1,I67,Stroke,10.0,Age Group 16,1.0
Qatar,2019,2,C22,Cancer,16.0,Age Group 16,1.0
Qatar,2019,2,C25,Cancer,28.0,Age Group 16,1.0
Qatar,2019,2,E14,Diabetes,24.0,Age Group 16,1.0
Qatar,2019,2,I11,Hypertension,16.0,Age Group 16,1.0
Qatar,2019,2,I13,Hypertension,38.0,Age Group 16,2.0
Qatar,2020,1,C16,Cancer,36.0,Age Group 16,1.0
Qatar,2020,1,C17,Cancer,6.0,Age Group 16,1.0
Qatar,2020,1,C18,Cancer,36.0,Age Group 16,1.0
Qatar,2020,1,C22,Cancer,50.0,Age Group 16,3.0
Qatar,2020,1,C23,Cancer,4.0,Age Group 16,1.0
Qatar,2020,1,C25,Cancer,40.0,Age Group 16,5.0
Qatar,2020,1,E11,Diabetes,66.0,Age Group 16,4.0
Qatar,2020,1,E13,Diabetes,58.0,Age Group 16,6.0
Qatar,2020,1,E14,Diabetes,44.0,Age Group 16,3.0
Qatar,2020,1,I10,Hypertension,52.0,Age Group 16,1.0
Qatar,2020,1,I11,Hypertension,12.0,Age Group 16,1.0
Qatar,2020,1,I12,Hypertension,56.0,Age Group 16,2.0
Qatar,2020,1,I15,Hypertension,4.0,Age Group 16,1.0
Qatar,2020,1,I21,Heart Disease,130.0,Age Group 16,7.0
Qatar,2020,1,I24,Heart Disease,66.0,Age Group 16,6.0
Qatar,2020,1,I25,Heart Disease,150.0,Age Group 16,14.0
Qatar,2020,1,I60,Stroke,22.0,Age Group 16,1.0
Qatar,2020,1,I61,Stroke,18.0,Age Group 16,2.0
Qatar,2020,1,I63,Stroke,8.0,Age Group 16,1.0
Qatar,2020,1,I64,Stroke,66.0,Age Group 16,5.0
Qatar,2020,1,I67,Stroke,8.0,Age Group 16,1.0
Qatar,2020,2,C18,Cancer,26.0,Age Group 16,1.0
Qatar,2020,2,E13,Diabetes,46.0,Age Group 16,1.0
Qatar,2020,2,E14,Diabetes,36.0,Age Group 16,1.0
Qatar,2020,2,I11,Hypertension,4.0,Age Group 16,1.0
Qatar,2020,2,I25,Heart Disease,28.0,Age Group 16,1.0
Qatar,2020,2,I61,Stroke,6.0,Age Group 16,1.0
Qatar,2020,2,I64,Stroke,28.0,Age Group 16,1.0
United Arab Emirates,2019,1,C04,Cancer,4.0,Age Group 16,1.0
United Arab Emirates,2019,1,C10,Cancer,2.0,Age Group 16,1.0
United Arab Emirates,2019,1,C16,Cancer,48.0,Age Group 16,5.0
United Arab Emirates,2019,1,C17,Cancer,8.0,Age Group 16,1.0
United Arab Emirates,2019,1,C18,Cancer,94.0,Age Group 16,6.0
United Arab Emirates,2019,1,C22,Cancer,92.0,Age Group 16,3.0
United Arab Emirates,2019,1,C25,Cancer,68.0,Age Group 16,2.0
United Arab Emirates,2019,1,C32,Cancer,12.0,Age Group 16,1.0
United Arab Emirates,2019,1,E11,Diabetes,72.0,Age Group 16,6.0
United Arab Emirates,2019,1,E14,Diabetes,24.0,Age Group 16,1.0
United Arab Emirates,2019,1,I10,Hypertension,76.0,Age Group 16,3.0
United Arab Emirates,2019,1,I20,Heart Disease,6.0,Age Group 16,1.0
United Arab Emirates,2019,1,I21,Heart Disease,360.0,Age Group 16,18.0
United Arab Emirates,2019,1,I24,Heart Disease,64.0,Age Group 16,5.0
United Arab Emirates,2019,1,I25,Heart Disease,284.0,Age Group 16,15.0
United Arab Emirates,2019,1,I61,Stroke,160.0,Age Group 16,10.0
United Arab Emirates,2019,1,I62,Stroke,36.0,Age Group 16,4.0
United Arab Emirates,2019,1,I63,Stroke,78.0,Age Group 16,4.0
United Arab Emirates,2019,1,I64,Stroke,18.0,Age Group 16,3.0
United Arab Emirates,2019,1,I67,Stroke,58.0,Age Group 16,5.0
United Arab Emirates,2019,1,I69,Stroke,12.0,Age Group 16,1.0
United Arab Emirates,2019,2,C15,Cancer,10.0,Age Group 16,1.0
United Arab Emirates,2019,2,C16,Cancer,38.0,Age Group 16,3.0
United Arab Emirates,2019,2,C18,Cancer,70.0,Age Group 16,4.0
United Arab Emirates,2019,2,C22,Cancer,56.0,Age Group 16,1.0
United Arab Emirates,2019,2,C25,Cancer,42.0,Age Group 16,3.0
United Arab Emirates,2019,2,E10,Diabetes,14.0,Age Group 16,1.0
United Arab Emirates,2019,2,E11,Diabetes,58.0,Age Group 16,1.0
United Arab Emirates,2019,2,I21,Heart Disease,108.0,Age Group 16,1.0
United Arab Emirates,2019,2,I24,Heart Disease,30.0,Age Group 16,3.0
United Arab Emirates,2019,2,I25,Heart Disease,74.0,Age Group 16,2.0
United Arab Emirates,2019,2,I61,Stroke,42.0,Age Group 16,1.0
United Arab Emirates,2019,2,I63,Stroke,16.0,Age Group 16,1.0
United Arab Emirates,2019,2,I67,Stroke,28.0,Age Group 16,1.0
Qatar,2018,2,C08,Cancer,2.0,Age Group 16,1.0
Qatar,2018,1,C14,Cancer,4.0,Age Group 16,1.0
Qatar,2018,1,C15,Cancer,6.0,Age Group 16,1.0
Qatar,2018,1,C17,Cancer,4.0,Age Group 16,1.0
Qatar,2018,1,C18,Cancer,46.0,Age Group 16,5.0
Qatar,2018,2,C20,Cancer,8.0,Age Group 16,1.0
Qatar,2018,1,C22,Cancer,58.0,Age Group 16,5.0
Qatar,2018,2,C23,Cancer,8.0,Age Group 16,1.0
Qatar,2018,1,C25,Cancer,24.0,Age Group 16,2.0
Qatar,2018,1,E14,Diabetes,138.0,Age Group 16,4.0
Qatar,2018,2,E14,Diabetes,82.0,Age Group 16,2.0
Qatar,2018,1,I11,Hypertension,54.0,Age Group 16,2.0
Qatar,2018,2,I11,Hypertension,44.0,Age Group 16,1.0
Qatar,2018,1,I13,Hypertension,24.0,Age Group 16,1.0
Qatar,2018,1,I21,Heart Disease,152.0,Age Group 16,11.0
Qatar,2018,1,I24,Heart Disease,160.0,Age Group 16,12.0
Qatar,2018,1,I25,Heart Disease,88.0,Age Group 16,4.0
Qatar,2018,2,I25,Heart Disease,18.0,Age Group 16,1.0
Qatar,2018,1,I60,Stroke,24.0,Age Group 16,2.0
Qatar,2018,2,I60,Stroke,8.0,Age Group 16,1.0
Qatar,2018,1,I61,Stroke,48.0,Age Group 16,5.0
Qatar,2018,2,I61,Stroke,10.0,Age Group 16,1.0
Qatar,2018,1,I62,Stroke,10.0,Age Group 16,1.0
Qatar,2018,1,I63,Stroke,8.0,Age Group 16,1.0
Qatar,2018,1,I64,Stroke,46.0,Age Group 16,2.0
Qatar,2018,2,I64,Stroke,42.0,Age Group 16,2.0
Kuwait,2017,1,C119,Cancer,6.0,Age Group 16,1.0
Kuwait,2017,1,C169,Cancer,34.0,Age Group 16,3.0
Kuwait,2017,2,C169,Cancer,18.0,Age Group 16,2.0
Kuwait,2017,1,C179,Cancer,8.0,Age Group 16,1.0
Kuwait,2017,1,C189,Cancer,116.0,Age Group 16,5.0
Kuwait,2017,2,C189,Cancer,84.0,Age Group 16,5.0
Kuwait,2017,1,C20,Cancer,4.0,Age Group 16,1.0
Kuwait,2017,2,C210,Cancer,6.0,Age Group 16,1.0
Kuwait,2017,1,C220,Cancer,2.0,Age Group 16,1.0
Kuwait,2017,1,C229,Cancer,66.0,Age Group 16,4.0
Kuwait,2017,2,C229,Cancer,38.0,Age Group 16,3.0
Kuwait,2017,1,C249,Cancer,8.0,Age Group 16,1.0
Kuwait,2017,2,C249,Cancer,8.0,Age Group 16,2.0
Kuwait,2017,1,C258,Cancer,4.0,Age Group 16,1.0
Kuwait,2017,1,C259,Cancer,62.0,Age Group 16,5.0
Kuwait,2017,2,C259,Cancer,40.0,Age Group 16,1.0
Kuwait,2017,1,E140,Diabetes,4.0,Age Group 16,1.0
Kuwait,2017,2,E140,Diabetes,2.0,Age Group 16,1.0
Kuwait,2017,1,E142,Diabetes,2.0,Age Group 16,1.0
Kuwait,2017,2,E142,Diabetes,2.0,Age Group 16,1.0
Kuwait,2017,1,E145,Diabetes,36.0,Age Group 16,7.0
Kuwait,2017,1,E147,Diabetes,170.0,Age Group 16,5.0
Kuwait,2017,2,E147,Diabetes,250.0,Age Group 16,5.0
Kuwait,2017,1,E149,Diabetes,118.0,Age Group 16,6.0
Kuwait,2017,1,I119,Hypertension,104.0,Age Group 16,4.0
Kuwait,2017,2,I119,Hypertension,140.0,Age Group 16,4.0
Kuwait,2017,1,I120,Hypertension,6.0,Age Group 16,1.0
Kuwait,2017,2,I129,Hypertension,14.0,Age Group 16,1.0
Kuwait,2017,1,I219,Heart Disease,2194.0,Age Group 16,153.0
Kuwait,2017,2,I219,Heart Disease,434.0,Age Group 16,15.0
Kuwait,2017,1,I251,Heart Disease,144.0,Age Group 16,7.0
Kuwait,2017,2,I251,Heart Disease,88.0,Age Group 16,1.0
Kuwait,2017,1,I259,Heart Disease,274.0,Age Group 16,5.0
Kuwait,2017,2,I259,Heart Disease,124.0,Age Group 16,1.0
Kuwait,2017,1,I607,Stroke,2.0,Age Group 16,1.0
Kuwait,2017,1,I609,Stroke,2.0,Age Group 16,1.0
Kuwait,2017,1,I613,Stroke,4.0,Age Group 16,1.0
Kuwait,2017,1,I619,Stroke,212.0,Age Group 16,11.0
Kuwait,2017,2,I619,Stroke,124.0,Age Group 16,2.0
Kuwait,2017,1,I635,Stroke,4.0,Age Group 16,1.0
Kuwait,2017,1,I639,Stroke,294.0,Age Group 16,13.0
Kuwait,2017,2,I639,Stroke,198.0,Age Group 16,2.0
Kuwait,2018,2,C029,Cancer,2.0,Age Group 16,1.0
Kuwait,2018,1,C119,Cancer,2.0,Age Group 16,1.0
Kuwait,2018,1,C159,Cancer,12.0,Age Group 16,2.0
Kuwait,2018,1,C169,Cancer,46.0,Age Group 16,2.0
Kuwait,2018,2,C187,Cancer,2.0,Age Group 16,1.0
Kuwait,2018,1,C189,Cancer,76.0,Age Group 16,4.0
Kuwait,2018,2,C189,Cancer,92.0,Age Group 16,2.0
Kuwait,2018,1,C229,Cancer,54.0,Age Group 16,2.0
Kuwait,2018,2,C229,Cancer,34.0,Age Group 16,2.0
Kuwait,2018,2,C23,Cancer,4.0,Age Group 16,1.0
Kuwait,2018,2,C258,Cancer,2.0,Age Group 16,1.0
Kuwait,2018,1,C259,Cancer,56.0,Age Group 16,4.0
Kuwait,2018,2,C259,Cancer,42.0,Age Group 16,1.0
Kuwait,2018,1,C300,Cancer,2.0,Age Group 16,1.0
Kuwait,2018,1,E145,Diabetes,10.0,Age Group 16,1.0
Kuwait,2018,1,E146,Diabetes,30.0,Age Group 16,1.0
Kuwait,2018,2,E146,Diabetes,30.0,Age Group 16,1.0
Kuwait,2018,1,E147,Diabetes,470.0,Age Group 16,14.0
Kuwait,2018,2,E147,Diabetes,496.0,Age Group 16,5.0
Kuwait,2018,1,I119,Hypertension,72.0,Age Group 16,1.0
Kuwait,2018,2,I119,Hypertension,106.0,Age Group 16,2.0
Kuwait,2018,1,I131,Hypertension,4.0,Age Group 16,1.0
Kuwait,2018,1,I219,Heart Disease,2574.0,Age Group 16,190.0
Kuwait,2018,2,I219,Heart Disease,448.0,Age Group 16,15.0
Kuwait,2018,1,I249,Heart Disease,24.0,Age Group 16,1.0
Kuwait,2018,1,I251,Heart Disease,118.0,Age Group 16,2.0
Kuwait,2018,2,I251,Heart Disease,72.0,Age Group 16,4.0
Kuwait,2018,1,I255,Heart Disease,8.0,Age Group 16,2.0
Kuwait,2018,1,I259,Heart Disease,234.0,Age Group 16,11.0
Kuwait,2018,1,I613,Stroke,18.0,Age Group 16,2.0
Kuwait,2018,1,I619,Stroke,222.0,Age Group 16,18.0
Kuwait,2018,2,I619,Stroke,112.0,Age Group 16,3.0
Kuwait,2018,1,I639,Stroke,258.0,Age Group 16,7.0
Kuwait,2018,1,I64,Stroke,44.0,Age Group 16,1.0
Kuwait,2019,1,C029,Cancer,4.0,Age Group 16,1.0
Kuwait,2019,1,C060,Cancer,2.0,Age Group 16,1.0
Kuwait,2019,1,C159,Cancer,18.0,Age Group 16,1.0
Kuwait,2019,1,C169,Cancer,14.0,Age Group 16,2.0
Kuwait,2019,2,C169,Cancer,26.0,Age Group 16,3.0
Kuwait,2019,2,C170,Cancer,4.0,Age Group 16,1.0
Kuwait,2019,2,C179,Cancer,2.0,Age Group 16,1.0
Kuwait,2019,1,C189,Cancer,110.0,Age Group 16,7.0
Kuwait,2019,2,C189,Cancer,76.0,Age Group 16,2.0
Kuwait,2019,1,C19,Cancer,6.0,Age Group 16,1.0
Kuwait,2019,2,C19,Cancer,8.0,Age Group 16,1.0
Kuwait,2019,1,C20,Cancer,6.0,Age Group 16,2.0
Kuwait,2019,2,C20,Cancer,10.0,Age Group 16,1.0
Kuwait,2019,1,C220,Cancer,14.0,Age Group 16,1.0
Kuwait,2019,1,C229,Cancer,56.0,Age Group 16,4.0
Kuwait,2019,1,C240,Cancer,4.0,Age Group 16,1.0
Kuwait,2019,1,C249,Cancer,14.0,Age Group 16,1.0
Kuwait,2019,1,C259,Cancer,62.0,Age Group 16,2.0
Kuwait,2019,2,C259,Cancer,58.0,Age Group 16,1.0
Kuwait,2019,1,C269,Cancer,4.0,Age Group 16,1.0
Kuwait,2019,1,E145,Diabetes,34.0,Age Group 16,1.0
Kuwait,2019,2,E145,Diabetes,16.0,Age Group 16,1.0
Kuwait,2019,1,E146,Diabetes,16.0,Age Group 16,1.0
Kuwait,2019,1,E147,Diabetes,400.0,Age Group 16,12.0
Kuwait,2019,2,E147,Diabetes,428.0,Age Group 16,7.0
Kuwait,2019,1,E149,Diabetes,56.0,Age Group 16,3.0
Kuwait,2019,1,I10,Hypertension,40.0,Age Group 16,1.0
Kuwait,2019,2,I10,Hypertension,62.0,Age Group 16,1.0
Kuwait,2019,2,I119,Hypertension,96.0,Age Group 16,1.0
Kuwait,2019,2,I139,Hypertension,4.0,Age Group 16,1.0
Kuwait,2019,1,I209,Heart Disease,54.0,Age Group 16,1.0
Kuwait,2019,2,I209,Heart Disease,12.0,Age Group 16,1.0
Kuwait,2019,1,I219,Heart Disease,2746.0,Age Group 16,196.0
Kuwait,2019,2,I219,Heart Disease,580.0,Age Group 16,20.0
Kuwait,2019,1,I251,Heart Disease,52.0,Age Group 16,1.0
Kuwait,2019,2,I251,Heart Disease,38.0,Age Group 16,1.0
Kuwait,2019,1,I255,Heart Disease,6.0,Age Group 16,1.0
Kuwait,2019,1,I259,Heart Disease,268.0,Age Group 16,13.0
Kuwait,2019,2,I259,Heart Disease,136.0,Age Group 16,1.0
Kuwait,2019,1,I607,Stroke,2.0,Age Group 16,1.0
Kuwait,2019,2,I609,Stroke,12.0,Age Group 16,1.0
Kuwait,2019,1,I613,Stroke,4.0,Age Group 16,1.0
Kuwait,2019,1,I619,Stroke,268.0,Age Group 16,13.0
Kuwait,2019,2,I619,Stroke,78.0,Age Group 16,6.0
Kuwait,2019,1,I633,Stroke,2.0,Age Group 16,1.0
Kuwait,2019,1,I639,Stroke,236.0,Age Group 16,11.0
Kuwait,2019,2,I639,Stroke,186.0,Age Group 16,3.0
Kuwait,2019,1,I64,Stroke,50.0,Age Group 16,3.0
Oman,2017,1,C169,Cancer,36.0,Age Group 16,1.0
Oman,2017,1,C189,Cancer,20.0,Age Group 16,1.0
Oman,2017,1,C220,Cancer,24.0,Age Group 16,1.0
Oman,2017,2,C220,Cancer,10.0,Age Group 16,1.0
Oman,2017,1,C221,Cancer,8.0,Age Group 16,2.0
Oman,2017,1,C227,Cancer,2.0,Age Group 16,1.0
Oman,2017,2,C259,Cancer,6.0,Age Group 16,1.0
Oman,2017,1,E112,Diabetes,12.0,Age Group 16,1.0
Oman,2017,1,E115,Diabetes,16.0,Age Group 16,1.0
Oman,2017,1,E117,Diabetes,20.0,Age Group 16,2.0
Oman,2017,1,E119,Diabetes,72.0,Age Group 16,4.0
Oman,2017,2,E119,Diabetes,50.0,Age Group 16,1.0
Oman,2017,1,I10,Hypertension,362.0,Age Group 16,13.0
Oman,2017,2,I10,Hypertension,262.0,Age Group 16,3.0
Oman,2017,2,I119,Hypertension,18.0,Age Group 16,1.0
Oman,2017,1,I129,Hypertension,2.0,Age Group 16,1.0
Oman,2017,1,I211,Heart Disease,16.0,Age Group 16,1.0
Oman,2017,1,I219,Heart Disease,90.0,Age Group 16,7.0
Oman,2017,2,I219,Heart Disease,28.0,Age Group 16,1.0
Oman,2017,1,I249,Heart Disease,32.0,Age Group 16,4.0
Oman,2017,2,I249,Heart Disease,18.0,Age Group 16,1.0
Oman,2017,1,I251,Heart Disease,48.0,Age Group 16,3.0
Oman,2017,1,I255,Heart Disease,32.0,Age Group 16,1.0
Oman,2017,1,I259,Heart Disease,102.0,Age Group 16,5.0
Oman,2017,2,I259,Heart Disease,82.0,Age Group 16,1.0
Oman,2017,1,I608,Stroke,2.0,Age Group 16,1.0
Oman,2017,1,I609,Stroke,12.0,Age Group 16,1.0
Oman,2017,2,I609,Stroke,12.0,Age Group 16,1.0
Oman,2017,2,I613,Stroke,4.0,Age Group 16,1.0
Oman,2017,1,I618,Stroke,6.0,Age Group 16,1.0
Oman,2017,1,I619,Stroke,20.0,Age Group 16,3.0
Oman,2017,1,I638,Stroke,4.0,Age Group 16,1.0
Oman,2017,1,I639,Stroke,56.0,Age Group 16,3.0
Oman,2017,1,I64,Stroke,74.0,Age Group 16,4.0
Oman,2017,1,I693,Stroke,16.0,Age Group 16,1.0
Oman,2017,1,I698,Stroke,10.0,Age Group 16,2.0
Oman,2018,1,C109,Cancer,2.0,Age Group 16,1.0
Oman,2018,1,C119,Cancer,6.0,Age Group 16,1.0
Oman,2018,1,C169,Cancer,42.0,Age Group 16,5.0
Oman,2018,1,C187,Cancer,12.0,Age Group 16,1.0
Oman,2018,2,C220,Cancer,8.0,Age Group 16,1.0
Oman,2018,1,C229,Cancer,8.0,Age Group 16,1.0
Oman,2018,2,C229,Cancer,12.0,Age Group 16,1.0
Oman,2018,2,C240,Cancer,2.0,Age Group 16,1.0
Oman,2018,2,E115,Diabetes,4.0,Age Group 16,1.0
Oman,2018,2,E129,Diabetes,2.0,Age Group 16,1.0
Oman,2018,1,I10,Hypertension,68.0,Age Group 16,2.0
Oman,2018,2,I10,Hypertension,64.0,Age Group 16,1.0
Oman,2018,1,I132,Hypertension,6.0,Age Group 16,1.0
Oman,2018,1,I200,Heart Disease,10.0,Age Group 16,1.0
Oman,2018,1,I210,Heart Disease,44.0,Age Group 16,5.0
Oman,2018,1,I211,Heart Disease,24.0,Age Group 16,2.0
Oman,2018,1,I214,Heart Disease,10.0,Age Group 16,1.0
Oman,2018,1,I219,Heart Disease,110.0,Age Group 16,3.0
Oman,2018,2,I219,Heart Disease,34.0,Age Group 16,1.0
Oman,2018,1,I251,Heart Disease,42.0,Age Group 16,1.0
Oman,2018,1,I254,Heart Disease,2.0,Age Group 16,1.0
Oman,2018,1,I255,Heart Disease,22.0,Age Group 16,2.0
Oman,2018,1,I259,Heart Disease,66.0,Age Group 16,2.0
Oman,2018,1,I609,Stroke,8.0,Age Group 16,1.0
Oman,2018,1,I618,Stroke,4.0,Age Group 16,1.0
Oman,2018,2,I619,Stroke,20.0,Age Group 16,1.0
Oman,2018,1,I620,Stroke,10.0,Age Group 16,1.0
Oman,2018,1,I639,Stroke,64.0,Age Group 16,4.0
Oman,2018,1,I64,Stroke,44.0,Age Group 16,1.0
Oman,2018,2,I64,Stroke,28.0,Age Group 16,1.0
Oman,2018,1,I694,Stroke,34.0,Age Group 16,1.0
Oman,2019,1,C039,Cancer,2.0,Age Group 16,1.0
Oman,2019,1,C060,Cancer,4.0,Age Group 16,1.0
Oman,2019,1,C155,Cancer,2.0,Age Group 16,1.0
Oman,2019,1,C169,Cancer,44.0,Age Group 16,1.0
Oman,2019,2,C187,Cancer,6.0,Age Group 16,2.0
Oman,2019,2,C189,Cancer,30.0,Age Group 16,3.0
Oman,2019,2,C19,Cancer,2.0,Age Group 16,1.0
Oman,2019,1,C20,Cancer,12.0,Age Group 16,2.0
Oman,2019,2,C20,Cancer,4.0,Age Group 16,1.0
Oman,2019,1,C220,Cancer,36.0,Age Group 16,2.0
Oman,2019,2,C227,Cancer,2.0,Age Group 16,1.0
Oman,2019,2,C250,Cancer,6.0,Age Group 16,1.0
Oman,2019,1,C259,Cancer,26.0,Age Group 16,1.0
Oman,2019,2,E117,Diabetes,6.0,Age Group 16,1.0
Oman,2019,1,E149,Diabetes,6.0,Age Group 16,1.0
Oman,2019,1,I10,Hypertension,80.0,Age Group 16,3.0
Oman,2019,2,I10,Hypertension,96.0,Age Group 16,3.0
Oman,2019,1,I131,Hypertension,4.0,Age Group 16,1.0
Oman,2019,1,I210,Heart Disease,32.0,Age Group 16,1.0
Oman,2019,1,I211,Heart Disease,12.0,Age Group 16,1.0
Oman,2019,1,I219,Heart Disease,108.0,Age Group 16,6.0
Oman,2019,1,I251,Heart Disease,52.0,Age Group 16,2.0
Oman,2019,1,I255,Heart Disease,14.0,Age Group 16,1.0
Oman,2019,2,I255,Heart Disease,12.0,Age Group 16,1.0
Oman,2019,1,I259,Heart Disease,80.0,Age Group 16,1.0
Oman,2019,2,I259,Heart Disease,44.0,Age Group 16,1.0
Oman,2019,1,I602,Stroke,2.0,Age Group 16,1.0
Oman,2019,1,I611,Stroke,6.0,Age Group 16,1.0
Oman,2019,1,I615,Stroke,10.0,Age Group 16,1.0
Oman,2019,1,I616,Stroke,2.0,Age Group 16,1.0
Oman,2019,1,I618,Stroke,4.0,Age Group 16,1.0
Oman,2019,1,I619,Stroke,40.0,Age Group 16,2.0
Oman,2019,2,I620,Stroke,4.0,Age Group 16,1.0
Oman,2019,1,I629,Stroke,20.0,Age Group 16,1.0
Oman,2019,1,I679,Stroke,24.0,Age Group 16,1.0
Oman,2019,1,I694,Stroke,50.0,Age Group 16,1.0
Oman,2020,1,C119,Cancer,4.0,Age Group 16,1.0
Oman,2020,2,C169,Cancer,46.0,Age Group 16,3.0
Oman,2020,2,C179,Cancer,4.0,Age Group 16,1.0
Oman,2020,2,C180,Cancer,4.0,Age Group 16,1.0
Oman,2020,1,C189,Cancer,40.0,Age Group 16,2.0
Oman,2020,2,C189,Cancer,26.0,Age Group 16,3.0
Oman,2020,2,C19,Cancer,10.0,Age Group 16,1.0
Oman,2020,1,C20,Cancer,20.0,Age Group 16,1.0
Oman,2020,1,C220,Cancer,40.0,Age Group 16,1.0
Oman,2020,2,C220,Cancer,14.0,Age Group 16,1.0
Oman,2020,2,C221,Cancer,8.0,Age Group 16,1.0
Oman,2020,1,C23,Cancer,2.0,Age Group 16,1.0
Oman,2020,1,C259,Cancer,18.0,Age Group 16,2.0
Oman,2020,2,C259,Cancer,22.0,Age Group 16,1.0
Oman,2020,1,E100,Diabetes,4.0,Age Group 16,2.0
Oman,2020,2,E110,Diabetes,4.0,Age Group 16,1.0
Oman,2020,1,E112,Diabetes,36.0,Age Group 16,1.0
Oman,2020,2,E112,Diabetes,24.0,Age Group 16,2.0
Oman,2020,1,E115,Diabetes,8.0,Age Group 16,1.0
Oman,2020,1,E119,Diabetes,50.0,Age Group 16,2.0
Oman,2020,1,I10,Hypertension,130.0,Age Group 16,3.0
Oman,2020,2,I10,Hypertension,84.0,Age Group 16,3.0
Oman,2020,1,I139,Hypertension,4.0,Age Group 16,1.0
Oman,2020,1,I210,Heart Disease,30.0,Age Group 16,4.0
Oman,2020,1,I211,Heart Disease,42.0,Age Group 16,1.0
Oman,2020,1,I212,Heart Disease,2.0,Age Group 16,1.0
Oman,2020,1,I219,Heart Disease,118.0,Age Group 16,5.0
Oman,2020,1,I249,Heart Disease,38.0,Age Group 16,1.0
Oman,2020,2,I249,Heart Disease,8.0,Age Group 16,1.0
Oman,2020,1,I251,Heart Disease,70.0,Age Group 16,2.0
Oman,2020,1,I259,Heart Disease,120.0,Age Group 16,4.0
Oman,2020,1,I609,Stroke,4.0,Age Group 16,1.0
Oman,2020,2,I612,Stroke,6.0,Age Group 16,1.0
Oman,2020,1,I614,Stroke,2.0,Age Group 16,1.0
