CountryName,Year,Sex,Cause,NCD_Category,Total_Deaths,Age_Group,Deaths,Age_Range
Kuwait,2018,Male,I249,Heart Disease,24.0,Age Group 18,1.0,
Kuwait,2018,Female,I249,Heart Disease,14.0,Age Group 18,1.0,
Kuwait,2018,Male,I251,Heart Disease,118.0,Age Group 18,12.0,
Kuwait,2018,Female,I251,Heart Disease,72.0,Age Group 18,4.0,
Kuwait,2018,Male,I259,Heart Disease,234.0,Age Group 18,17.0,
Kuwait,2018,Female,I259,Heart Disease,132.0,Age Group 18,7.0,
Kuwait,2018,Male,I613,Stroke,18.0,Age Group 18,2.0,
Kuwait,2018,Male,I619,Stroke,222.0,Age Group 18,11.0,
Kuwait,2018,Female,I619,Stroke,112.0,Age Group 18,6.0,
Kuwait,2018,Male,I639,Stroke,258.0,Age Group 18,9.0,
Kuwait,2018,Female,I639,Stroke,166.0,Age Group 18,5.0,
Kuwait,2018,Male,I64,Stroke,44.0,Age Group 18,5.0,
Kuwait,2018,Male,I679,Stroke,2.0,Age Group 18,1.0,
Kuwait,2019,Male,C069,Cancer,2.0,Age Group 18,1.0,
Kuwait,2019,Male,C159,Cancer,18.0,Age Group 18,1.0,
Kuwait,2019,Male,C169,Cancer,14.0,Age Group 18,1.0,
Kuwait,2019,Female,C181,Cancer,2.0,Age Group 18,1.0,
Kuwait,2019,Male,C189,Cancer,110.0,Age Group 18,4.0,
Kuwait,2019,Female,C189,Cancer,76.0,Age Group 18,4.0,
Kuwait,2019,Male,C220,Cancer,14.0,Age Group 18,1.0,
Kuwait,2019,Male,C229,Cancer,56.0,Age Group 18,1.0,
Kuwait,2019,Male,C259,Cancer,62.0,Age Group 18,7.0,
Kuwait,2019,Female,C259,Cancer,58.0,Age Group 18,4.0,
Kuwait,2019,Female,C329,Cancer,2.0,Age Group 18,1.0,
Kuwait,2019,Female,E115,Diabetes,4.0,Age Group 18,1.0,
Kuwait,2019,Male,E145,Diabetes,34.0,Age Group 18,2.0,
Kuwait,2019,Male,E146,Diabetes,16.0,Age Group 18,1.0,
Kuwait,2019,Male,E147,Diabetes,400.0,Age Group 18,21.0,
Kuwait,2019,Female,E147,Diabetes,428.0,Age Group 18,17.0,
Kuwait,2019,Male,E148,Diabetes,4.0,Age Group 18,2.0,
Kuwait,2019,Male,E149,Diabetes,56.0,Age Group 18,4.0,
Kuwait,2019,Female,E149,Diabetes,90.0,Age Group 18,2.0,
Kuwait,2019,Male,I10,Hypertension,40.0,Age Group 18,4.0,
Kuwait,2019,Female,I10,Hypertension,62.0,Age Group 18,5.0,
Kuwait,2019,Male,I110,Hypertension,12.0,Age Group 18,2.0,
Kuwait,2019,Female,I110,Hypertension,8.0,Age Group 18,1.0,
Kuwait,2019,Male,I119,Hypertension,66.0,Age Group 18,4.0,
Kuwait,2019,Female,I119,Hypertension,96.0,Age Group 18,6.0,
Kuwait,2019,Male,I209,Heart Disease,54.0,Age Group 18,1.0,
Kuwait,2019,Male,I211,Heart Disease,4.0,Age Group 18,1.0,
Kuwait,2019,Male,I219,Heart Disease,2746.0,Age Group 18,147.0,
Kuwait,2019,Female,I219,Heart Disease,580.0,Age Group 18,22.0,
Kuwait,2019,Male,I251,Heart Disease,52.0,Age Group 18,4.0,
Kuwait,2019,Female,I251,Heart Disease,38.0,Age Group 18,2.0,
Kuwait,2019,Male,I259,Heart Disease,268.0,Age Group 18,17.0,
Kuwait,2019,Female,I259,Heart Disease,136.0,Age Group 18,6.0,
Kuwait,2019,Female,I609,Stroke,12.0,Age Group 18,1.0,
Kuwait,2019,Male,I619,Stroke,268.0,Age Group 18,17.0,
Kuwait,2019,Female,I619,Stroke,78.0,Age Group 18,4.0,
Kuwait,2019,Male,I639,Stroke,236.0,Age Group 18,11.0,
Kuwait,2019,Female,I639,Stroke,186.0,Age Group 18,7.0,
Kuwait,2019,Male,I64,Stroke,50.0,Age Group 18,2.0,
Oman,2017,Female,C099,Cancer,2.0,Age Group 18,1.0,
Oman,2017,Female,C162,Cancer,2.0,Age Group 18,1.0,
Oman,2017,Female,C169,Cancer,18.0,Age Group 18,1.0,
Oman,2017,Male,C172,Cancer,2.0,Age Group 18,1.0,
Oman,2017,Female,C179,Cancer,2.0,Age Group 18,1.0,
Oman,2017,Male,C189,Cancer,20.0,Age Group 18,2.0,
Oman,2017,Female,C19,Cancer,2.0,Age Group 18,1.0,
Oman,2017,Female,C20,Cancer,4.0,Age Group 18,1.0,
Oman,2017,Male,C220,Cancer,24.0,Age Group 18,4.0,
Oman,2017,Female,C220,Cancer,10.0,Age Group 18,4.0,
Oman,2017,Female,C221,Cancer,2.0,Age Group 18,1.0,
Oman,2017,Female,C259,Cancer,6.0,Age Group 18,1.0,
Oman,2017,Male,C329,Cancer,6.0,Age Group 18,2.0,
Oman,2017,Male,E109,Diabetes,40.0,Age Group 18,2.0,
Oman,2017,Female,E109,Diabetes,10.0,Age Group 18,1.0,
Oman,2017,Female,E112,Diabetes,6.0,Age Group 18,1.0,
Oman,2017,Female,E117,Diabetes,12.0,Age Group 18,1.0,
Oman,2017,Male,E118,Diabetes,4.0,Age Group 18,1.0,
Oman,2017,Male,E119,Diabetes,72.0,Age Group 18,7.0,
Oman,2017,Female,E119,Diabetes,50.0,Age Group 18,4.0,
Oman,2017,Male,I10,Hypertension,362.0,Age Group 18,15.0,
Oman,2017,Female,I10,Hypertension,262.0,Age Group 18,11.0,
Oman,2017,Female,I210,Heart Disease,6.0,Age Group 18,1.0,
Oman,2017,Male,I211,Heart Disease,16.0,Age Group 18,3.0,
Oman,2017,Female,I211,Heart Disease,6.0,Age Group 18,1.0,
Oman,2017,Male,I213,Heart Disease,4.0,Age Group 18,2.0,
Oman,2017,Male,I219,Heart Disease,90.0,Age Group 18,4.0,
Oman,2017,Female,I219,Heart Disease,28.0,Age Group 18,1.0,
Oman,2017,Female,I248,Heart Disease,6.0,Age Group 18,1.0,
Oman,2017,Male,I249,Heart Disease,32.0,Age Group 18,2.0,
Oman,2017,Female,I249,Heart Disease,18.0,Age Group 18,1.0,
Oman,2017,Male,I251,Heart Disease,48.0,Age Group 18,3.0,
Oman,2017,Male,I255,Heart Disease,32.0,Age Group 18,2.0,
Oman,2017,Male,I259,Heart Disease,102.0,Age Group 18,8.0,
Oman,2017,Female,I259,Heart Disease,82.0,Age Group 18,1.0,
Oman,2017,Female,I609,Stroke,12.0,Age Group 18,1.0,
Oman,2017,Male,I614,Stroke,4.0,Age Group 18,1.0,
Oman,2017,Male,I619,Stroke,20.0,Age Group 18,3.0,
Oman,2017,Female,I629,Stroke,8.0,Age Group 18,1.0,
Oman,2017,Female,I638,Stroke,8.0,Age Group 18,1.0,
Oman,2017,Male,I639,Stroke,56.0,Age Group 18,4.0,
Oman,2017,Female,I639,Stroke,22.0,Age Group 18,1.0,
Oman,2017,Male,I64,Stroke,74.0,Age Group 18,3.0,
Oman,2017,Male,I679,Stroke,12.0,Age Group 18,2.0,
Oman,2017,Male,I693,Stroke,16.0,Age Group 18,1.0,
Oman,2017,Male,I694,Stroke,14.0,Age Group 18,1.0,
Oman,2017,Female,I694,Stroke,38.0,Age Group 18,1.0,
Oman,2017,Male,I698,Stroke,10.0,Age Group 18,2.0,
Oman,2018,Male,C024,Cancer,2.0,Age Group 18,1.0,
Oman,2018,Male,C029,Cancer,2.0,Age Group 18,1.0,
Oman,2018,Male,C119,Cancer,6.0,Age Group 18,1.0,
Oman,2018,Male,C169,Cancer,42.0,Age Group 18,3.0,
Oman,2018,Female,C169,Cancer,10.0,Age Group 18,1.0,
Oman,2018,Male,C187,Cancer,12.0,Age Group 18,1.0,
Oman,2018,Female,C189,Cancer,20.0,Age Group 18,3.0,
Oman,2018,Male,C20,Cancer,6.0,Age Group 18,1.0,
Oman,2018,Male,C220,Cancer,28.0,Age Group 18,5.0,
Oman,2018,Female,C221,Cancer,8.0,Age Group 18,1.0,
Oman,2018,Female,C229,Cancer,12.0,Age Group 18,1.0,
Oman,2018,Female,C241,Cancer,2.0,Age Group 18,1.0,
Oman,2018,Male,C259,Cancer,22.0,Age Group 18,3.0,
Oman,2018,Female,C259,Cancer,18.0,Age Group 18,4.0,
Oman,2018,Female,E111,Diabetes,2.0,Age Group 18,1.0,
Oman,2018,Female,E112,Diabetes,4.0,Age Group 18,1.0,
Oman,2018,Male,E115,Diabetes,4.0,Age Group 18,1.0,
Oman,2018,Male,E117,Diabetes,4.0,Age Group 18,1.0,
Oman,2018,Female,E149,Diabetes,10.0,Age Group 18,1.0,
Oman,2018,Male,I10,Hypertension,68.0,Age Group 18,1.0,
Oman,2018,Female,I10,Hypertension,64.0,Age Group 18,2.0,
Oman,2018,Male,I110,Hypertension,4.0,Age Group 18,1.0,
Oman,2018,Female,I110,Hypertension,4.0,Age Group 18,1.0,
Oman,2018,Male,I132,Hypertension,6.0,Age Group 18,1.0,
Oman,2018,Female,I209,Heart Disease,2.0,Age Group 18,1.0,
Oman,2018,Male,I210,Heart Disease,44.0,Age Group 18,2.0,
Oman,2018,Male,I211,Heart Disease,24.0,Age Group 18,1.0,
Oman,2018,Male,I214,Heart Disease,10.0,Age Group 18,2.0,
Oman,2018,Male,I219,Heart Disease,110.0,Age Group 18,6.0,
Oman,2018,Female,I219,Heart Disease,34.0,Age Group 18,3.0,
Oman,2018,Male,I248,Heart Disease,4.0,Age Group 18,1.0,
Oman,2018,Male,I249,Heart Disease,20.0,Age Group 18,1.0,
Oman,2018,Female,I249,Heart Disease,12.0,Age Group 18,1.0,
Oman,2018,Female,I250,Heart Disease,6.0,Age Group 18,1.0,
Oman,2018,Male,I251,Heart Disease,42.0,Age Group 18,3.0,
Oman,2018,Female,I251,Heart Disease,16.0,Age Group 18,5.0,
Oman,2018,Male,I255,Heart Disease,22.0,Age Group 18,2.0,
Oman,2018,Male,I259,Heart Disease,66.0,Age Group 18,2.0,
Oman,2018,Female,I259,Heart Disease,32.0,Age Group 18,2.0,
Oman,2018,Female,I608,Stroke,4.0,Age Group 18,1.0,
Oman,2018,Female,I609,Stroke,10.0,Age Group 18,1.0,
Oman,2018,Male,I613,Stroke,2.0,Age Group 18,1.0,
Oman,2018,Male,I618,Stroke,4.0,Age Group 18,1.0,
Oman,2018,Male,I619,Stroke,24.0,Age Group 18,1.0,
Oman,2018,Female,I619,Stroke,20.0,Age Group 18,2.0,
Oman,2018,Female,I620,Stroke,10.0,Age Group 18,1.0,
Oman,2018,Male,I629,Stroke,14.0,Age Group 18,2.0,
Oman,2018,Female,I629,Stroke,12.0,Age Group 18,1.0,
Oman,2018,Male,I639,Stroke,64.0,Age Group 18,5.0,
Oman,2018,Female,I639,Stroke,42.0,Age Group 18,2.0,
Oman,2018,Male,I64,Stroke,44.0,Age Group 18,3.0,
Oman,2018,Male,I678,Stroke,2.0,Age Group 18,1.0,
Oman,2018,Male,I694,Stroke,34.0,Age Group 18,1.0,
Oman,2018,Female,I694,Stroke,24.0,Age Group 18,1.0,
Oman,2019,Female,C139,Cancer,2.0,Age Group 18,1.0,
Oman,2019,Male,C159,Cancer,8.0,Age Group 18,1.0,
Oman,2019,Female,C159,Cancer,4.0,Age Group 18,1.0,
Oman,2019,Male,C169,Cancer,44.0,Age Group 18,1.0,
Oman,2019,Female,C169,Cancer,32.0,Age Group 18,3.0,
Oman,2019,Female,C182,Cancer,4.0,Age Group 18,1.0,
Oman,2019,Male,C189,Cancer,40.0,Age Group 18,5.0,
Oman,2019,Female,C189,Cancer,30.0,Age Group 18,1.0,
Oman,2019,Male,C20,Cancer,12.0,Age Group 18,1.0,
Oman,2019,Male,C220,Cancer,36.0,Age Group 18,3.0,
Oman,2019,Female,C220,Cancer,16.0,Age Group 18,2.0,
Oman,2019,Male,C221,Cancer,4.0,Age Group 18,1.0,
Oman,2019,Male,C229,Cancer,22.0,Age Group 18,1.0,
Oman,2019,Male,C259,Cancer,26.0,Age Group 18,2.0,
Oman,2019,Female,C259,Cancer,26.0,Age Group 18,4.0,
Oman,2019,Male,C320,Cancer,2.0,Age Group 18,1.0,
Oman,2019,Male,E112,Diabetes,8.0,Age Group 18,1.0,
Oman,2019,Female,E112,Diabetes,24.0,Age Group 18,1.0,
Oman,2019,Male,E117,Diabetes,12.0,Age Group 18,1.0,
Oman,2019,Female,E119,Diabetes,20.0,Age Group 18,1.0,
Oman,2019,Male,I10,Hypertension,80.0,Age Group 18,3.0,
Oman,2019,Female,I10,Hypertension,96.0,Age Group 18,4.0,
Oman,2019,Male,I132,Hypertension,2.0,Age Group 18,1.0,
Oman,2019,Male,I210,Heart Disease,32.0,Age Group 18,1.0,
Oman,2019,Male,I212,Heart Disease,4.0,Age Group 18,1.0,
Oman,2019,Female,I213,Heart Disease,2.0,Age Group 18,1.0,
Oman,2019,Male,I214,Heart Disease,12.0,Age Group 18,1.0,
Oman,2019,Female,I214,Heart Disease,6.0,Age Group 18,2.0,
Oman,2019,Male,I219,Heart Disease,108.0,Age Group 18,8.0,
Oman,2019,Female,I219,Heart Disease,28.0,Age Group 18,1.0,
Oman,2019,Female,I249,Heart Disease,16.0,Age Group 18,2.0,
Oman,2019,Male,I251,Heart Disease,52.0,Age Group 18,3.0,
Oman,2019,Female,I251,Heart Disease,28.0,Age Group 18,1.0,
Oman,2019,Female,I255,Heart Disease,12.0,Age Group 18,1.0,
Oman,2019,Male,I259,Heart Disease,80.0,Age Group 18,3.0,
Oman,2019,Female,I259,Heart Disease,44.0,Age Group 18,3.0,
Oman,2019,Female,I619,Stroke,16.0,Age Group 18,1.0,
Oman,2019,Female,I620,Stroke,4.0,Age Group 18,1.0,
Oman,2019,Male,I638,Stroke,8.0,Age Group 18,1.0,
Oman,2019,Male,I639,Stroke,64.0,Age Group 18,2.0,
Oman,2019,Male,I64,Stroke,64.0,Age Group 18,4.0,
Oman,2019,Female,I64,Stroke,52.0,Age Group 18,4.0,
Oman,2019,Male,I679,Stroke,24.0,Age Group 18,2.0,
Oman,2019,Female,I679,Stroke,10.0,Age Group 18,2.0,
Oman,2019,Female,I694,Stroke,66.0,Age Group 18,3.0,
Oman,2020,Male,C029,Cancer,4.0,Age Group 18,2.0,
Oman,2020,Male,C159,Cancer,4.0,Age Group 18,1.0,
Oman,2020,Male,C169,Cancer,38.0,Age Group 18,2.0,
Oman,2020,Female,C169,Cancer,46.0,Age Group 18,2.0,
Oman,2020,Female,C187,Cancer,6.0,Age Group 18,1.0,
Oman,2020,Male,C189,Cancer,40.0,Age Group 18,4.0,
Oman,2020,Female,C189,Cancer,26.0,Age Group 18,1.0,
Oman,2020,Female,C19,Cancer,10.0,Age Group 18,1.0,
Oman,2020,Female,C210,Cancer,2.0,Age Group 18,1.0,
Oman,2020,Male,C220,Cancer,40.0,Age Group 18,2.0,
Oman,2020,Female,C220,Cancer,14.0,Age Group 18,1.0,
Oman,2020,Male,C229,Cancer,22.0,Age Group 18,3.0,
Oman,2020,Female,C259,Cancer,22.0,Age Group 18,3.0,
Oman,2020,Female,E100,Diabetes,2.0,Age Group 18,1.0,
Oman,2020,Male,E101,Diabetes,4.0,Age Group 18,1.0,
Oman,2020,Female,E101,Diabetes,4.0,Age Group 18,1.0,
Oman,2020,Female,E105,Diabetes,4.0,Age Group 18,1.0,
Oman,2020,Male,E109,Diabetes,8.0,Age Group 18,1.0,
Oman,2020,Female,E111,Diabetes,8.0,Age Group 18,1.0,
Oman,2020,Male,E112,Diabetes,36.0,Age Group 18,1.0,
Oman,2020,Female,E112,Diabetes,24.0,Age Group 18,1.0,
Oman,2020,Male,E115,Diabetes,8.0,Age Group 18,1.0,
Oman,2020,Male,E119,Diabetes,50.0,Age Group 18,3.0,
Oman,2020,Female,E119,Diabetes,34.0,Age Group 18,1.0,
Oman,2020,Male,I10,Hypertension,130.0,Age Group 18,6.0,
Oman,2020,Female,I10,Hypertension,84.0,Age Group 18,1.0,
Oman,2020,Male,I119,Hypertension,18.0,Age Group 18,2.0,
Oman,2020,Male,I200,Heart Disease,8.0,Age Group 18,1.0,
Oman,2020,Female,I200,Heart Disease,4.0,Age Group 18,1.0,
Oman,2020,Male,I210,Heart Disease,30.0,Age Group 18,3.0,
Oman,2020,Female,I211,Heart Disease,10.0,Age Group 18,1.0,
Oman,2020,Female,I214,Heart Disease,14.0,Age Group 18,1.0,
Oman,2020,Male,I219,Heart Disease,118.0,Age Group 18,7.0,
Oman,2020,Female,I219,Heart Disease,26.0,Age Group 18,2.0,
Oman,2020,Male,I249,Heart Disease,38.0,Age Group 18,3.0,
Oman,2020,Female,I249,Heart Disease,8.0,Age Group 18,1.0,
Oman,2020,Male,I251,Heart Disease,70.0,Age Group 18,6.0,
Oman,2020,Female,I251,Heart Disease,26.0,Age Group 18,1.0,
Oman,2020,Male,I255,Heart Disease,22.0,Age Group 18,1.0,
Oman,2020,Female,I255,Heart Disease,26.0,Age Group 18,1.0,
Oman,2020,Male,I259,Heart Disease,120.0,Age Group 18,6.0,
Oman,2020,Female,I259,Heart Disease,62.0,Age Group 18,4.0,
Oman,2020,Male,I609,Stroke,4.0,Age Group 18,1.0,
Oman,2020,Female,I615,Stroke,8.0,Age Group 18,1.0,
Oman,2020,Female,I616,Stroke,2.0,Age Group 18,1.0,
Oman,2020,Male,I619,Stroke,28.0,Age Group 18,1.0,
Oman,2020,Male,I620,Stroke,8.0,Age Group 18,1.0,
Oman,2020,Female,I620,Stroke,2.0,Age Group 18,1.0,
Oman,2020,Female,I633,Stroke,4.0,Age Group 18,1.0,
Oman,2020,Male,I639,Stroke,78.0,Age Group 18,3.0,
Oman,2020,Male,I64,Stroke,36.0,Age Group 18,2.0,
Oman,2020,Female,I64,Stroke,38.0,Age Group 18,1.0,
Oman,2020,Male,I679,Stroke,20.0,Age Group 18,1.0,
Oman,2020,Female,I679,Stroke,16.0,Age Group 18,2.0,
Oman,2020,Female,I694,Stroke,66.0,Age Group 18,2.0,
United Arab Emirates,2018,Male,C169,Cancer,40.0,Age Group 18,1.0,
United Arab Emirates,2018,Female,C169,Cancer,46.0,Age Group 18,4.0,
United Arab Emirates,2018,Male,C179,Cancer,684.0,Age Group 18,50.0,
United Arab Emirates,2018,Female,C179,Cancer,446.0,Age Group 18,23.0,
United Arab Emirates,2018,Male,C189,Cancer,120.0,Age Group 18,10.0,
United Arab Emirates,2018,Female,C189,Cancer,72.0,Age Group 18,4.0,
United Arab Emirates,2018,Female,C20,Cancer,12.0,Age Group 18,1.0,
United Arab Emirates,2018,Male,E118,Diabetes,258.0,Age Group 18,16.0,
United Arab Emirates,2018,Female,E118,Diabetes,164.0,Age Group 18,8.0,
United Arab Emirates,2018,Male,I10,Hypertension,296.0,Age Group 18,13.0,
United Arab Emirates,2018,Female,I10,Hypertension,140.0,Age Group 18,5.0,
United Arab Emirates,2018,Male,I219,Heart Disease,650.0,Age Group 18,43.0,
United Arab Emirates,2018,Female,I219,Heart Disease,186.0,Age Group 18,9.0,
United Arab Emirates,2018,Male,I259,Heart Disease,350.0,Age Group 18,15.0,
United Arab Emirates,2018,Female,I259,Heart Disease,134.0,Age Group 18,6.0,
United Arab Emirates,2018,Male,I679,Stroke,420.0,Age Group 18,15.0,
United Arab Emirates,2018,Female,I679,Stroke,152.0,Age Group 18,3.0,
United Arab Emirates,2020,Male,C049,Cancer,2.0,Age Group 18,1.0,
United Arab Emirates,2020,Female,C069,Cancer,4.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,C140,Cancer,8.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,C159,Cancer,22.0,Age Group 18,3.0,
United Arab Emirates,2020,Female,C159,Cancer,6.0,Age Group 18,2.0,
United Arab Emirates,2020,Male,C169,Cancer,56.0,Age Group 18,5.0,
United Arab Emirates,2020,Male,C189,Cancer,88.0,Age Group 18,11.0,
United Arab Emirates,2020,Female,C189,Cancer,76.0,Age Group 18,7.0,
United Arab Emirates,2020,Male,C220,Cancer,56.0,Age Group 18,6.0,
United Arab Emirates,2020,Female,C220,Cancer,12.0,Age Group 18,2.0,
United Arab Emirates,2020,Male,C221,Cancer,6.0,Age Group 18,1.0,
United Arab Emirates,2020,Female,C221,Cancer,16.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,C227,Cancer,6.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,C229,Cancer,28.0,Age Group 18,2.0,
United Arab Emirates,2020,Female,C229,Cancer,22.0,Age Group 18,3.0,
United Arab Emirates,2020,Female,C23,Cancer,12.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,C259,Cancer,60.0,Age Group 18,7.0,
United Arab Emirates,2020,Female,C259,Cancer,40.0,Age Group 18,3.0,
United Arab Emirates,2020,Male,C269,Cancer,4.0,Age Group 18,1.0,
United Arab Emirates,2020,Female,C310,Cancer,2.0,Age Group 18,1.0,
United Arab Emirates,2020,Female,E101,Diabetes,2.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,E109,Diabetes,16.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,E110,Diabetes,2.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,E115,Diabetes,6.0,Age Group 18,2.0,
United Arab Emirates,2020,Female,E118,Diabetes,6.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,E119,Diabetes,108.0,Age Group 18,6.0,
United Arab Emirates,2020,Female,E119,Diabetes,40.0,Age Group 18,2.0,
United Arab Emirates,2020,Male,E149,Diabetes,46.0,Age Group 18,4.0,
United Arab Emirates,2020,Male,I10,Hypertension,142.0,Age Group 18,12.0,
United Arab Emirates,2020,Female,I10,Hypertension,52.0,Age Group 18,2.0,
United Arab Emirates,2020,Female,I110,Hypertension,12.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I119,Hypertension,60.0,Age Group 18,2.0,
United Arab Emirates,2020,Female,I132,Hypertension,10.0,Age Group 18,1.0,
United Arab Emirates,2020,Female,I159,Hypertension,2.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I210,Heart Disease,26.0,Age Group 18,2.0,
United Arab Emirates,2020,Male,I211,Heart Disease,14.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I219,Heart Disease,686.0,Age Group 18,41.0,
United Arab Emirates,2020,Female,I219,Heart Disease,124.0,Age Group 18,8.0,
United Arab Emirates,2020,Male,I248,Heart Disease,124.0,Age Group 18,5.0,
United Arab Emirates,2020,Female,I248,Heart Disease,26.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I249,Heart Disease,70.0,Age Group 18,7.0,
United Arab Emirates,2020,Male,I250,Heart Disease,32.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I251,Heart Disease,168.0,Age Group 18,10.0,
United Arab Emirates,2020,Female,I251,Heart Disease,44.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I254,Heart Disease,4.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I255,Heart Disease,72.0,Age Group 18,3.0,
United Arab Emirates,2020,Female,I255,Heart Disease,26.0,Age Group 18,3.0,
United Arab Emirates,2020,Male,I258,Heart Disease,6.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I259,Heart Disease,142.0,Age Group 18,9.0,
United Arab Emirates,2020,Female,I259,Heart Disease,54.0,Age Group 18,2.0,
United Arab Emirates,2020,Male,I613,Stroke,18.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I619,Stroke,74.0,Age Group 18,3.0,
United Arab Emirates,2020,Female,I634,Stroke,2.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I639,Stroke,78.0,Age Group 18,5.0,
United Arab Emirates,2020,Male,I64,Stroke,52.0,Age Group 18,2.0,
United Arab Emirates,2020,Female,I672,Stroke,4.0,Age Group 18,1.0,
United Arab Emirates,2020,Male,I679,Stroke,24.0,Age Group 18,1.0,
Qatar,2021,Male,C02,Cancer,6.0,Age Group 18,1.0,
Qatar,2021,Male,C04,Cancer,4.0,Age Group 18,1.0,
Qatar,2021,Male,C18,Cancer,34.0,Age Group 18,2.0,
Qatar,2021,Male,C21,Cancer,2.0,Age Group 18,1.0,
Qatar,2021,Male,C22,Cancer,50.0,Age Group 18,4.0,
Qatar,2021,Male,C25,Cancer,28.0,Age Group 18,3.0,
Qatar,2021,Male,E10,Diabetes,20.0,Age Group 18,3.0,
Qatar,2021,Male,E11,Diabetes,80.0,Age Group 18,4.0,
Qatar,2021,Male,E14,Diabetes,40.0,Age Group 18,1.0,
Qatar,2021,Male,I10,Hypertension,26.0,Age Group 18,4.0,
Qatar,2021,Male,I13,Hypertension,38.0,Age Group 18,3.0,
Qatar,2021,Male,I21,Heart Disease,104.0,Age Group 18,8.0,
Qatar,2021,Male,I24,Heart Disease,12.0,Age Group 18,2.0,
Qatar,2021,Male,I25,Heart Disease,154.0,Age Group 18,7.0,
Qatar,2021,Male,I60,Stroke,18.0,Age Group 18,2.0,
Qatar,2021,Male,I62,Stroke,10.0,Age Group 18,1.0,
Qatar,2021,Male,I64,Stroke,54.0,Age Group 18,5.0,
Qatar,2021,Male,I69,Stroke,6.0,Age Group 18,2.0,
Qatar,2021,Female,C18,Cancer,14.0,Age Group 18,2.0,
Qatar,2021,Female,E10,Diabetes,10.0,Age Group 18,1.0,
Qatar,2021,Female,E11,Diabetes,50.0,Age Group 18,3.0,
Qatar,2021,Female,E14,Diabetes,28.0,Age Group 18,5.0,
Qatar,2021,Female,I10,Hypertension,30.0,Age Group 18,1.0,
Qatar,2021,Female,I25,Heart Disease,34.0,Age Group 18,3.0,
Qatar,2021,Female,I60,Stroke,8.0,Age Group 18,1.0,
Qatar,2021,Female,I64,Stroke,24.0,Age Group 18,1.0,
Qatar,2022,Male,C06,Cancer,4.0,Age Group 18,1.0,
Qatar,2022,Male,C15,Cancer,6.0,Age Group 18,2.0,
Qatar,2022,Male,C16,Cancer,14.0,Age Group 18,2.0,
Qatar,2022,Male,C18,Cancer,24.0,Age Group 18,2.0,
Qatar,2022,Female,C18,Cancer,12.0,Age Group 18,1.0,
Qatar,2022,Male,C22,Cancer,42.0,Age Group 18,5.0,
Qatar,2022,Female,C22,Cancer,8.0,Age Group 18,2.0,
Qatar,2022,Male,C25,Cancer,20.0,Age Group 18,2.0,
Qatar,2022,Female,C25,Cancer,6.0,Age Group 18,2.0,
Qatar,2022,Male,E11,Diabetes,46.0,Age Group 18,5.0,
Qatar,2022,Female,E11,Diabetes,36.0,Age Group 18,3.0,
Qatar,2022,Male,E12,Diabetes,4.0,Age Group 18,1.0,
Qatar,2022,Male,E14,Diabetes,62.0,Age Group 18,6.0,
Qatar,2022,Female,E14,Diabetes,50.0,Age Group 18,2.0,
Qatar,2022,Male,I10,Hypertension,46.0,Age Group 18,2.0,
Qatar,2022,Female,I10,Hypertension,36.0,Age Group 18,1.0,
Qatar,2022,Male,I13,Hypertension,30.0,Age Group 18,3.0,
Qatar,2022,Male,I21,Heart Disease,82.0,Age Group 18,4.0,
Qatar,2022,Female,I21,Heart Disease,14.0,Age Group 18,1.0,
Qatar,2022,Male,I25,Heart Disease,190.0,Age Group 18,9.0,
Qatar,2022,Female,I25,Heart Disease,56.0,Age Group 18,5.0,
Qatar,2022,Male,I64,Stroke,32.0,Age Group 18,3.0,
Qatar,2022,Female,I64,Stroke,10.0,Age Group 18,1.0,
Oman,2021,Male,C119,Cancer,4.0,Age Group 18,1.0,
Oman,2021,Female,C139,Cancer,2.0,Age Group 18,1.0,
Oman,2021,Male,C169,Cancer,50.0,Age Group 18,3.0,
Oman,2021,Male,C180,Cancer,2.0,Age Group 18,1.0,
Oman,2021,Male,C189,Cancer,32.0,Age Group 18,2.0,
Oman,2021,Female,C189,Cancer,26.0,Age Group 18,4.0,
Oman,2021,Male,C20,Cancer,8.0,Age Group 18,2.0,
Oman,2021,Male,C220,Cancer,12.0,Age Group 18,1.0,
Oman,2021,Male,C229,Cancer,16.0,Age Group 18,3.0,
